rented,email,availability,a,city,community,latitude,longitude,type,price,beds,sq_feet,baths,cats,dogs,sq_feet2,price2,beds2,baths2,utility_heat,utility_electricity,utility_water,utility_cable,utility_internet
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0382326,-114.0836706,Apartment,2575,2,1000,2,0,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Windsor Park,51.00805,-114.081114,Apartment,2100,2,819-946,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0422674,-114.0845042,Apartment,2075,2,1150,2,2,2,1442,2695,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Altadore,51.0229848,-114.1098195,Apartment,2059,2,816,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Eau Claire,51.0530356,-114.0661001,Apartment,2700,2,1100,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Evergreen,50.9224655,-114.1158294,Apartment,2080,1,771,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,East Village,51.0458488,-114.0498504,Apartment,2100,2,1053,2,2,2,882,2450,3,0,1,0,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.8960136,-113.9342337,Apartment,2036,1,653,1,2,2,932,2982,2,2,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0376312,-114.0831935,Apartment,2150,2,769,1.5,0,0,830,2250,0,2,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Manchester,51.003851858431,-114.068871734393,Apartment,2320,1,505,1,2,2,541,2895,2,2,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.041837187973,-114.07202629444,Apartment,2285,1,796,1,2,2,868,3000,2,2,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,West Hillhurst,51.054636,-114.1167639,Apartment,2000,2,811,2,2,2,949,2480,3,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0482556,-114.0824597,Apartment,2050,2,1067,2,0,0,854,2350,2+den,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunnyside,51.0539797,-114.0851061,Apartment,2650,2,816.99,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Crescent Heights,51.0666437,-114.0596397,Apartment,2100,2,,2,2,2,0,2300,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Altadore,51.02343,-114.107944,Apartment,2145,2,831,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.8985219,-113.9381698,Apartment,2250,2,934,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Inglewood,51.0400822,-114.0320054,Apartment,2550,2,,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Eau Claire,51.0530356,-114.0661001,Apartment,2500,2,,2,2,2,0,2600,0,0,0,0,0,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,University District,51.0777952,-114.1467001,Apartment,2050,2,,2,2,2,0,2400,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,West Springs,51.064735378703,-114.209955114017,Apartment,2000,1,1079,2,2,2,927,2750,3,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,West Springs,51.0640232,-114.2002681,Apartment,2000,2,1036,2,2,2,989,2450,2+den,0,1,1,1,0,0
Not-Rented,True,Apr 11,2022-04-11,Calgary,Beltline,51.0414689,-114.0601996,Apartment,2350,2,905,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,South Calgary,51.0241666,-114.1141032,Apartment,2003,1+den,740,1.5,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Downtown,51.0478278,-114.0858711,Apartment,2200,2,960 sqft,2,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Sunnyside,51.054978727681,-114.083002744238,Apartment,2795,2,850,2,2,2,0,0,0,0,1,0,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,Arbour Lake,51.1275997,-114.2086422,Apartment,2050,2,1054,2,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,May 01,2022-05-01,Calgary,South Calgary,51.0241666,-114.1141032,Apartment,2055,1+den,890,1,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 07,2022-05-07,Calgary,Bayview,50.971396,-114.109609,Apartment,2015,2,968,2,2,2,978,2153,0,0,1,0,1,0,0
Not-Rented,True,May 15,2022-05-15,Calgary,Beltline,51.0436211,-114.081813,Apartment,2400,2+den,777,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Beltline,51.04274,-114.067714,Apartment,2200,1,1010,1,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Sunnyside,51.0514107,-114.0888922,Apartment,2150,2,,2,2,2,0,2675,2+den,0,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Bridgeland,51.051014,-114.04359,Apartment,2095,2,1030,2,0,0,930,2995,3,3,1,1,1,0,1
Not-Rented,True,Jun 01,2022-06-01,Calgary,Lower Mount Royal,51.0370382,-114.0790526,Apartment,2100,2,"1,112.8",1.5,2,2,1571.1,2900,3,2.5,1,0,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,South Calgary,51.0238338,-114.1043286,Apartment,2345,2,862,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,Jun 30,2022-06-30,Calgary,Downtown,51.0482556,-114.0824597,Apartment,2050,2,996,2,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,,3099-01-01,Calgary,South Calgary,51.0241666,-114.1141032,Apartment,2003,1,795,1,2,2,900,2318,1+den,2,0,0,0,0,0
Not-Rented,True,,3099-01-01,Calgary,Crescent Heights,51.0666437,-114.0596397,Apartment,2150,1+den,,2,0,0,0,2250,2,0,1,1,1,1,1
Not-Rented,True,,3099-01-01,Calgary,Kingsland,50.984058576619,-114.074082228836,Apartment,2850,1,672,1,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,,3099-01-01,Calgary,Victoria Park,51.0415203,-114.055738,Apartment,2700,1,,1,0,0,0,0,0,0,1,0,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Victoria Park,51.0398526,-114.0665193,Apartment,2000,1,1003,1,2,2,881,3000,2+den,2,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Victoria Park,51.0415203,-114.055738,Apartment,,2,814,2,2,2,979,,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Manchester,51.0032938,-114.0700788,Apartment,,3,1200,2,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Hillhurst,51.0573022,-114.0912385,Apartment,,2,1201,2.5,0,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Mahogany,50.8969326,-113.9365606,Apartment,,1+den,711,1,2,2,739,,2,2,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Beltline,51.0423207,-114.0834087,Apartment,,2,1162,2,2,2,1442,,2+den,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Renfrew,51.058042,-114.049127,Apartment,,2,1095,2,0,0,1387,,2+den,2.5,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.046632865945,-114.06320966323,Apartment,3040,1,1029,1,2,2,913,3350,2,2,1,1,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.8960136,-113.9342337,Apartment,3853,2+den,1192,2,2,2,0,3973,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.041837187973,-114.07202629444,Apartment,3000,1,796,1,2,2,829,3200,0,0,1,0,1,0,0
Not-Rented,True,Apr 15,2022-04-15,Calgary,Connaught,51.04338,-114.08903,Apartment,3400,3,1468,2,2,2,0,0,0,0,0,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,Downtown,51.043534,-114.082819,Apartment,3971,2,1033,2,2,2,0,0,0,0,1,0,0,0,0
Not-Rented,True,May 01,2022-05-01,Calgary,East Village,51.049672058915,-114.055328719482,Apartment,3300,2,"1,100",2,2,2,0,0,0,0,1,1,1,1,1
Not-Rented,True,Jun 01,2022-06-01,Calgary,Beltline,51.0387688,-114.0790789,Apartment,3490,2,1000,2,2,2,0,0,0,0,1,1,1,0,0
Not-Rented,True,Jun 01,2022-06-01,Calgary,Sunnyside,51.0514107,-114.0888922,Apartment,3300,3,,2,2,2,1185,0,0,0,1,0,1,0,0
Not-Rented,True,,3099-01-01,Calgary,Kingsland,50.984058576619,-114.074082228836,Apartment,3250,1+den,753,1,2,2,916,3950,2,2,1,1,1,0,1
Not-Rented,True,,3099-01-01,Calgary,Victoria Park,51.0415203,-114.055738,Apartment,3200,2,,2,0,0,0,0,0,0,1,0,1,0,1
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Victoria Park,51.0398526,-114.0665193,Apartment,,2+den,1225,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Mahogany,50.8969326,-113.9365606,Apartment,,2,1046,2,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,No Vacancy,3001-00-00,Calgary,Springbank Hill,51.0263635,-114.2093598,Apartment,,2,1678,2.5,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.046632865945,-114.06320966323,Apartment,4460,3,1225,2,2,2,0,0,0,0,1,1,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Downtown,51.0478584,-114.0533345,Apartment,4100,2,1375,2,0,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.8960136,-113.9342337,Apartment,4225,2+den,1276,2.5,2,2,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.041837187973,-114.07202629444,Apartment,4500,3,1323,2.5,2,2,1363,4600,0,0,1,0,1,0,0
Not-Rented,True,Jul 01,2022-07-01,Calgary,Lower Mount Royal,51.0376312,-114.0831935,Apartment,4300,2,996 + 900 SQ FT BALCONY!,2,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.9858169,-114.0781283,Shared,675,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Chaparral,50.8802363,-114.0204748,Shared,575,4+den,3000,1.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Carrington,51.1787788,-114.0830572,Shared,800,3,1517,2.5,0,2,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Springbank Hill,51.026614,-114.2104719,Shared,850,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.0395893,-114.0646344,Shared,900,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Montgomery,51.0765307,-114.1688032,Shared,700,1+den,1890,1,2,2,0,0,0,0,0,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Killarney,51.0353203,-114.1415914,Shared,650,1,1200,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Bowness,51.0902933,-114.1947063,Shared,575,3,695,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Highland Park,51.0845801,-114.0635691,Shared,500,1,980,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.898297306896,-113.921905591015,Shared,700,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.0755473,-114.1096625,Shared,520,3,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Cornerstone,51.160245320807,-113.938778961377,Shared,775,3,,2.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunnyside,51.0594832,-114.0726746,Shared,500,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Southwood,50.95702,-114.08473,Shared,550,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Thorncliffe,51.1066647,-114.0661184,Shared,500,1,1400,2,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Scenic Acres,51.1268497,-114.2200209,Shared,650,1,2400,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Wolf Willow,50.8768901,-114.0061658,Shared,590,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,False,Immediate,2000-01-01,Calgary,Dover,51.017486,-114.0009133,Shared,600,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Deer Ridge,50.9215879,-114.0207909,Shared,675,1,500,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Mckenzie Towne,50.92585658833,-113.960387567677,Shared,700,2,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Douglasdale,50.942071854043,-113.989913500464,Shared,700,1,Approx 400 q ft,1,2,2,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Varsity,51.0949497,-114.1478097,Shared,550,3,,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,McKenzie Towne,50.918341302251,-113.973362285767,Shared,650,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Cranston,50.868328128877,-113.966247954411,Shared,850,3,1400,4,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Varsity,51.082766,-114.142662,Shared,695,1,220,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,West Hillhurst,51.05191,-114.1136801,Shared,600,1,2100 sq ft,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Edgemont,51.125696,-114.144371,Shared,560,2,1900,3,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridlewood,50.8965281,-114.1005792,Shared,750,3,1800,3,0,0,0,0,0,0,0,0,0,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Beltline,51.062820148349,-114.099552171887,Shared,800,2,880,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Citadel,51.1422806,-114.1787636,Shared,500,3,1200,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Citadel,51.1427815,-114.1739105,Shared,900,1+den,2200,1.5,0,0,0,0,0,0,0,0,0,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Auburn Bay,50.899620362876,-113.959845228806,Shared,700,4,3300,4.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Arbour Lake,51.1346408,-114.2015257,Shared,750,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Beddington,51.1268286,-114.0883376,Shared,725,1,1000 sf,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Huntington Hills,51.1188021,-114.0763772,Shared,700,1,,1.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Hillhurst,51.0509332,-114.101748,Shared,750,2,,1,2,2,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Marlborough,51.0649074,-113.9733278,Shared,849,1,500,1,2,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Glenbrook,51.02664,-114.1523,Shared,650,1,700,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Penbrooke Meadows,51.0469924,-113.9483822,Shared,545,1,,2.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Bridlewood,50.8961039,-114.097521,Shared,650,1,,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Wildwood,51.0494499,-114.1514992,Shared,545,1,903,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Nolan Hill,51.17882,-114.17413,Shared,595,1,1700,1.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Canyon Meadows,50.9445,-114.08246,Shared,745,1,110,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Oakridge,50.9705889,-114.1195681,Shared,500,1,,1,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunnyside,51.0540251,-114.0815311,Shared,1100,1,2000,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Vista Heights,51.0716604,-114.0130687,Shared,550,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Sunalta,51.0435732,-114.0955888,Shared,500,1,,1,2,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Capitol Hill,51.070275,-114.087128,Shared,575,1,,1.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Riverbend,50.97283,-114.01594,Shared,625,3,1260,1.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Cougar Ridge,51.0708343,-114.2093522,Shared,650,3,1450,1.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Rundle,51.0700259,-113.9776368,Shared,650,3+den,1202,1.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Lower Mount Royal,51.0371006,-114.0942285,Shared,975,2,1200,2,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Rundle,51.074619,-113.970187,Shared,600,5,,3,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Mount Pleasant,51.0676277,-114.0758008,Shared,850,1,890,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Montgomery,51.0697345,-114.1589853,Shared,1100,1+den,881,1,0,2,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Evanston,51.1772302,-114.1196946,Shared,1150,1+den,1700,1.5,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Evergreen,50.9133704,-114.1032168,Shared,850,1,,1,0,0,0,0,0,0,1,1,1,1,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Redstone,51.1735444,-113.9557085,Shared,500,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Inglewood,51.0389345,-114.0262935,Shared,950,4+den,,3.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Cranston,50.8859513,-113.9710219,Shared,660,1,1400,3.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Harvest Hills,51.1432157,-114.0643026,Shared,600,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,West Springs,51.0603349,-114.1946573,Shared,850,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Cornerstone,51.1580148,-113.9567725,Shared,650,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Harvest Hills,51.143093,-114.063939,Shared,600,4,1250,2,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Panorama Hills,51.1511476,-114.0700915,Shared,700,2,1150,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Dalhousie,51.1152614,-114.166801,Shared,480,4,1350,2,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Brentwood,51.093927,-114.1302238,Shared,550,1,1268,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Patterson,51.0625513,-114.1812196,Shared,800,5,2800,3,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Varsity,51.0839654,-114.1477719,Shared,500,1,190,None,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Legacy,50.8588088,-114.0176399,Shared,950,1,3041,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Dover,51.022786,-113.9885286,Shared,585,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,McKenzie Lake,50.9251804,-113.9774376,Shared,750,2,,2.5,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Mahogany,50.8886029,-113.9118685,Shared,900,1,1688,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Altadore,51.0222812,-114.1111775,Shared,625,3,,1.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,University Heights,51.0707527,-114.1288511,Shared,550,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Coventry Hills,51.1634946,-114.0574536,Shared,650,1,500,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,False,Immediate,2000-01-01,Calgary,Rundle,51.0704715,-113.9765821,Shared,470,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Dalhousie,51.1073636,-114.158363,Shared,500,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Dalhousie,51.1003763,-114.1509482,Shared,750,2,1680,1.5,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,False,Immediate,2000-01-01,Calgary,Riverbend,50.9738888,-114.0171725,Shared,800,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Mckenzie Towne,50.927922,-113.973666,Shared,700,1,1350,1,2,2,0,0,0,0,1,1,1,1,1
Not-Rented,False,Immediate,2000-01-01,Calgary,Brentwood,51.0922,-114.12273,Shared,1100,2,180,1,0,0,0,0,0,0,0,0,0,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Kingsland,50.9858169,-114.0781283,Shared,450,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Killarney,51.0342508,-114.1190188,Shared,900,2+den,1500,2,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Rocky Ridge,51.1467977,-114.2364404,Shared,550,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Lake Bonavista,50.94169,-114.0534,Shared,750,1,1250,1,0,0,0,0,0,0,1,1,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Redstone,51.1682169,-113.9654779,Shared,500,1,120,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Carrington,51.1814409,-114.091869,Shared,700,1,1338,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.067231,-114.1076188,Shared,547,2,,1,0,0,0,0,0,0,1,0,1,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Woodbine,50.9401424,-114.1274438,Shared,500,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Banff Trail,51.0749736,-114.112483,Shared,550,4,,2,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Belmont,50.8636825,-114.0641009,Shared,750,1,,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Rundle,51.0777034,-113.9763466,Shared,475,2,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Legacy,50.861126,-114.02048,Shared,550,1,,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,North Haven,51.0982296,-114.092846,Shared,500,3,1450,2,2,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Redstone,51.1706454,-113.9595015,Shared,450,1,,1.5,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Ogden,50.986623,-114.013848,Shared,800,1,900,1,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Forest Lawn,51.0392732,-113.9733257,Shared,1000,1,800,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Forest Lawn,51.0438988,-113.9768748,Shared,700,1,1800,1,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Sherwood,51.1570709,-114.14725,Shared,600,3+den,2500,3.5,2,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Cedarbrae,50.9527183,-114.1367477,Shared,750,3,,2,0,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,MacEwan,51.1324437,-114.1201987,Shared,550,3,1450,2,2,0,0,0,0,0,1,1,1,0,1
Not-Rented,True,Immediate,2000-01-01,Calgary,University Heights,51.0710459,-114.1292418,Shared,480,1,,1,0,0,0,0,0,0,0,0,0,0,0
Not-Rented,True,Immediate,2000-01-01,Calgary,Inglewood,51.043206040049,-114.037660913397,Shared,1050,5,,3,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Temple,51.0943079,-113.9514399,Shared,600,5,,4,0,0,0,0,0,0,1,1,1,1,1
Not-Rented,True,Immediate,2000-01-01,Calgary,Coventry Hills,51.1720189,-114.0399896,Shared,500,4,,2,0,0,0,0,0,0,1,1,1,0,1
